"","GSM95424","GSM95425","GSM95444","GSM95324","GSM95421","GSM95423","GSM95325","GSM95420","GSM95422","GSM95290","GSM95292","GSM95293","GSM95262","GSM95263","GSM95291","GSM95112","GSM95114","GSM95242","GSM95237","GSM95239","GSM95256","GSM95236","GSM95259","GSM95295","GSM95194","GSM95296","GSM95323","GSM95260","GSM95261","GSM95294"
"153015_i_at",7.32235,7.08129,7.13869,7.04087,7.11306,7.27068,7.20405,7.3481,7.22172,7.53243,7.77033,7.30803,7.3792,7.02675,7.62931,7.139,6.75733,7.37722,7.28395,7.11512,7.25398,7.0382,7.1503,7.07207,7.13185,7.39034,7.40795,7.14782,7.21268,6.9804
"153016_r_at",2.92564,2.67147,2.56188,2.64489,2.60988,2.9314,2.78465,2.78213,2.54579,2.80191,2.96027,2.63805,2.74564,2.63862,2.8793,2.53835,2.45798,2.69395,2.8907,2.69441,2.73933,2.62099,2.84203,2.6662,2.74722,2.82618,2.91872,2.61778,2.80435,2.46299
"153017_at",7.56166,7.33613,7.57126,7.36357,7.52632,7.49892,7.47745,7.38376,7.45599,7.54444,7.4841,7.5428,7.58104,7.56499,7.46179,7.30341,7.2475,7.42647,7.33573,7.44074,7.39544,7.34635,7.69832,7.40735,7.33411,7.60716,7.36397,7.36276,7.45109,7.48109
"153018_at",5.54933,5.52385,5.35665,5.32378,5.29418,5.54867,5.368,5.38035,5.37455,5.75398,5.95194,5.5302,5.62513,5.48683,5.52361,5.46403,5.18013,5.44062,5.72952,5.43009,5.50166,5.3478,5.42752,5.44234,5.50079,5.56418,5.49051,5.24538,5.47854,5.37859
"153019_at",9.23416,9.45761,9.24595,9.37298,9.23753,9.33668,9.13341,9.37969,9.03623,9.59605,9.97626,9.26796,9.59186,9.13314,9.90423,9.62638,9.26545,9.78247,9.72062,9.38504,9.73977,9.4373,8.62085,9.77158,9.49013,9.74701,9.50048,9.27524,9.423,9.05615
"153020_at",6.50432,6.26542,6.34306,6.52181,6.35705,6.46123,6.5366,6.3586,6.48128,6.54673,6.59679,6.59669,6.49831,6.63273,6.64442,6.42194,6.50266,6.4949,6.37599,6.30673,6.47707,6.44387,6.42065,6.38046,6.56868,6.40615,6.52336,6.25606,6.44807,6.42632
"153021_at",3.68433,3.60249,3.51038,3.74461,3.62063,3.73721,3.79726,3.91339,3.86877,3.52325,3.55849,3.70492,3.64537,3.49537,3.68661,3.85342,3.85037,3.6643,3.71713,3.57767,3.7131,3.60805,3.88428,3.52461,3.8975,3.52421,3.71092,3.71822,3.55211,3.73993
"153022_at",5.37798,5.34488,5.35326,5.06099,5.10984,5.30762,5.25292,5.51627,5.39018,5.32605,5.25881,5.15274,5.12848,5.20706,5.22413,4.91274,4.87602,4.93396,5.05667,5.02667,5.20454,5.19538,5.28439,5.31094,5.27622,5.55622,5.51523,5.32158,5.23055,4.89166
"153023_at",2.78353,2.63035,2.69288,2.5746,2.6049,2.80748,2.79899,2.79535,2.66986,2.60523,2.79851,2.639,2.66212,2.76672,2.65878,2.75926,2.76661,2.60132,2.63522,2.60305,2.6084,2.54255,2.74785,2.5482,2.63963,2.69407,2.62607,2.81965,2.66148,2.58182
"153024_at",6.36717,6.56247,6.52461,6.95941,6.27714,6.47467,6.40126,6.4984,6.34233,6.6265,7.0452,6.65397,6.75233,6.6114,7.05485,6.9393,6.6121,6.77834,6.81669,6.329,6.74068,6.80228,6.57458,6.80159,7.05218,6.55758,6.90648,6.4744,6.69653,6.15596
"153025_at",5.21362,5.36944,5.33777,5.39546,5.55521,5.37205,5.23979,5.25036,5.35925,5.32663,5.19393,5.41363,5.20705,5.45131,5.12554,5.41124,5.51071,5.35763,5.23999,5.36765,5.43809,5.4566,5.3366,5.30541,5.38937,5.37971,5.41222,5.355,5.46876,5.63799
"153026_at",8.17796,8.12465,8.14498,7.79309,7.79771,8.02933,7.81686,7.99595,7.93746,8.23746,8.29696,7.82513,8.27972,8.03991,8.10813,7.82394,7.68607,8.09839,8.12236,8.17251,8.05782,7.69655,8.12892,8.14939,7.75563,8.25835,8.16776,7.99028,8.12026,7.92899
"153027_at",3.21559,2.9436,3.23863,3.08059,3.20692,3.15164,3.03125,2.98577,3.45208,3.13714,3.01882,3.25483,3.33453,3.18633,2.96367,3.14465,3.34479,3.09086,3.0164,3.20632,3.06478,3.38521,3.39179,3.14613,3.12451,3.03423,3.14791,3.40967,3.16639,3.45988
"153028_at",10.1958,10.2874,10.2536,9.99636,10.0987,10.131,10.3214,10.2717,10.2977,10.3027,10.3002,10.3166,10.1406,10.1354,10.1722,10.0407,9.9917,10.0331,10.4298,10.2218,10.1056,10.2857,10.1176,10.2992,10.2046,10.2963,10.309,10.242,10.2344,9.96576
"153029_at",3.11199,2.85942,2.85203,2.84008,2.93604,2.79934,2.68866,2.81972,2.77845,2.79373,2.85179,2.84715,2.85475,2.89271,2.88458,2.80732,2.8703,2.67362,2.64924,2.78342,3.02441,2.72429,2.91134,2.73413,2.79439,2.78726,2.727,2.93543,2.88604,2.813
"153030_at",7.89189,8.2228,7.85631,8.44667,7.88553,7.87798,7.91539,7.96421,7.8427,8.51382,8.76627,8.45695,8.603,8.10131,8.79064,8.66652,8.61419,8.69291,8.62411,8.34719,8.80608,8.78661,7.88004,8.61429,8.66625,8.68506,8.41862,8.40007,8.59769,8.37629
"153031_at",8.28014,8.38652,8.24657,8.06563,8.21448,8.2225,8.21511,8.27179,8.21392,8.29163,8.35838,8.09826,8.23331,8.11965,8.33694,8.23649,8.18568,8.32719,8.39067,8.37415,8.39002,7.93843,8.21292,8.26035,8.23339,8.23876,8.2834,8.33541,8.30689,7.97462
"153032_at",7.27897,7.01101,7.06602,7.0933,7.05615,7.25778,7.29155,7.34349,7.15941,6.53335,6.98523,6.51455,6.60664,6.86974,6.76651,6.57563,6.59697,6.60549,6.90094,6.53889,6.54952,6.51215,6.56768,6.48285,6.36575,6.45653,6.58094,6.3629,6.54256,6.20034
"153033_at",4.7027,4.90736,4.7908,4.77386,4.81572,4.78887,5.21603,5.11245,4.8983,4.84014,4.6796,4.8444,4.83131,4.91194,4.53247,4.63181,4.74071,4.49406,4.51748,4.61044,4.60372,4.89636,5.08925,4.79949,4.83462,4.70965,4.96063,4.92301,4.94363,4.91492
"153034_at",5.04537,5.04391,4.86685,4.97511,4.91362,5.0634,5.1181,5.03139,5.14681,5.17093,5.45922,4.96122,5.01996,5.17432,5.10533,4.74411,4.6688,5.09788,5.05102,5.06453,4.94487,4.97362,5.18339,5.07837,4.98272,5.31145,5.05346,5.10103,5.05551,4.75141
"153035_at",3.18572,3.22122,3.30607,3.24339,3.17002,3.1423,3.14341,3.29928,3.10914,3.10702,3.14003,3.24401,3.24507,3.28003,3.15202,3.07032,3.06575,3.22245,3.12815,3.17041,3.19971,3.19057,3.32758,3.151,3.23023,3.20121,3.23825,3.40412,3.26381,3.18167
"153036_at",4.69569,4.60205,4.66238,4.50646,4.43613,4.66558,4.41861,4.76229,4.60786,4.6491,4.68036,4.52464,4.6494,4.7807,4.5858,4.58962,4.47228,4.62454,4.57878,4.65309,4.60157,4.43296,4.57196,4.65865,4.49993,4.6669,4.48314,4.72355,4.45005,4.62733
"153037_at",5.84235,5.89212,5.53619,5.56249,5.67824,5.5373,5.76885,5.61592,5.55913,5.75741,5.84117,5.79649,5.77361,5.78837,5.88293,5.98132,5.85454,5.84812,5.98453,5.8185,6.10357,5.70563,5.55155,5.83255,5.88442,5.74917,5.85907,5.72507,5.74839,5.69096
"153038_at",7.3614,7.40858,7.18521,7.02405,7.19594,7.11063,6.80155,6.82319,6.78235,7.08146,6.80198,7.13653,6.95231,7.09094,7.3085,6.98352,7.17436,6.97647,6.94975,7.02506,6.89114,6.8876,7.2883,6.63558,6.56755,6.54953,6.70721,6.57011,6.62952,6.74698
"153039_at",3.84799,3.81511,3.84954,3.86092,3.88631,3.8967,3.83143,3.93853,3.84026,3.90218,4.12451,3.82657,3.99467,3.92593,4.04589,3.90555,3.72856,4.06542,3.98808,4.02235,4.03287,3.89415,4.00868,3.91727,3.66318,4.03114,3.97273,3.84568,3.93712,3.87573
"153040_at",8.2977,8.26396,8.23321,7.72341,8.00397,8.13747,8.05035,8.19945,8.0149,8.32111,8.34933,7.94651,8.09872,7.98746,8.22037,7.82624,7.67545,8.16056,8.14812,8.16949,8.08077,7.62068,8.06497,7.99784,7.76608,8.09964,8.10302,8.04967,7.90759,7.8017
"153041_at",7.43923,7.86294,7.51877,7.98742,7.37975,7.61455,7.50138,7.76654,7.43349,8.01293,8.47552,7.78474,8.21805,7.63222,8.34406,8.15663,7.74565,8.34058,8.28925,7.8127,8.13697,7.98057,7.30697,8.14153,8.15963,8.12429,8.06092,7.63448,8.14719,7.55603
"153042_at",6.30129,6.16714,6.27011,6.13298,6.2162,6.08041,6.27904,6.25487,6.39781,5.90216,6.191,6.1523,6.16499,6.18012,6.22415,6.14562,6.17821,6.31609,6.28502,6.19614,6.18606,6.14953,6.45673,6.30424,6.39442,6.15576,6.38134,6.21861,6.23109,6.39067
"153043_at",5.57759,5.56647,5.61905,5.48282,5.68323,5.60597,5.66411,5.63829,5.73797,5.41569,5.3248,5.67427,5.38583,5.54694,5.53926,5.55536,5.79429,5.54574,5.2986,5.6712,5.55579,5.77344,5.68755,5.56268,5.53882,5.45966,5.53039,5.56006,5.84602,5.8697
"153044_at",6.47724,6.38602,6.45767,6.74658,6.63596,6.6734,6.4615,6.5239,6.58817,6.51066,6.7449,6.90566,6.73971,6.63404,6.82064,6.50315,6.41805,6.66256,6.80518,6.55365,6.65044,6.41208,6.39466,6.36701,6.53755,6.48489,6.41733,6.57141,6.55388,6.45584
"153045_at",5.75484,5.56908,5.51194,5.44674,5.43147,5.49451,5.47375,5.4999,5.41229,5.93786,5.8041,5.62022,5.7627,5.52685,5.6931,5.57593,5.44644,5.68293,5.72054,5.60947,5.68022,5.49109,5.57334,5.57737,5.55488,5.69098,5.47732,5.54858,5.58339,5.36601
"153046_at",7.23213,7.28403,6.86406,7.64602,7.42464,6.93337,7.5341,7.33845,7.52279,6.71295,6.96323,6.97079,6.51651,6.69944,7.01153,7.06927,7.16272,7.06897,7.04058,6.6061,6.77051,6.78778,7.32865,6.83621,7.33204,6.53639,7.148,6.9397,6.59973,6.79703
"153047_at",5.69953,5.68186,5.47807,5.37883,5.44136,5.53649,5.71683,5.61369,5.64424,5.5317,5.52603,5.6174,5.4655,5.4679,5.41818,5.38584,5.61416,5.5515,5.67917,5.53006,5.33339,5.64829,5.73872,5.60403,5.54972,5.33242,5.66937,5.6533,5.7218,5.56821
"153048_at",5.99805,5.91386,5.94331,5.83184,5.92907,6.05849,5.82962,5.87355,5.89776,6.22429,6.23007,5.87069,6.02238,6.05476,6.10455,5.80584,5.70938,6.00637,6.09102,5.96288,5.98611,5.68833,6.04697,6.05267,5.84044,6.31944,6.01204,5.99321,5.99379,5.72208
"153049_at",6.49928,6.38996,6.49291,6.32905,6.21009,6.35135,6.40807,6.22697,6.32252,6.53769,6.56057,6.41642,6.37467,6.49414,6.43113,6.30963,6.0486,6.42422,6.31236,6.21791,6.29101,6.03005,6.10376,6.15052,6.04533,6.24421,6.23237,6.03581,6.04776,5.91635
"153050_at",6.87033,6.82075,6.77489,6.59483,6.69712,6.6644,6.65323,6.39836,6.64326,6.48636,6.57808,6.58861,6.48773,6.55557,6.5379,6.48794,6.44753,6.6174,6.68045,6.51873,6.4921,6.47925,6.9782,6.56262,6.46132,6.31527,6.59322,6.47044,6.65137,6.51729
"153051_at",6.39703,6.40462,6.26076,6.29758,6.33977,6.46964,6.25823,6.47487,6.27867,6.6749,6.72598,6.36063,6.49752,6.47916,6.54581,6.17414,6.23414,6.51675,6.56638,6.60416,6.604,6.24987,6.0833,6.48243,6.33295,6.48268,6.5697,6.38922,6.40966,6.2097
"153052_at",5.20681,4.68175,5.21583,4.89146,5.10241,5.3886,5.10214,5.4255,4.97919,5.4741,5.43278,4.8759,5.15679,4.94306,5.176,4.83935,4.57562,5.38009,5.56899,4.96817,4.99577,4.6238,5.13025,5.0608,4.89878,5.27934,5.24087,5.21829,5.09195,4.48849
"153053_at",7.01446,7.1685,7.06108,6.87167,6.84547,7.03045,6.91259,7.09107,7.05129,7.16096,7.16402,6.84033,6.95185,6.82796,6.85412,6.78325,6.69241,7.01641,7.21871,7.01673,6.95002,6.73683,7.06725,6.99356,6.71125,7.05723,7.02402,6.91106,7.05085,6.50723
"153054_at",5.48807,5.46835,5.49608,5.49123,5.24245,5.54399,5.4921,5.58018,5.52464,5.27972,5.2326,5.44795,5.24297,5.60723,5.03827,5.20807,5.16994,5.19032,5.30632,5.1839,5.2346,5.27609,5.43389,5.27476,5.54628,5.34571,5.43332,5.49539,5.21236,5.34992
"153055_at",7.56549,7.6259,7.29713,7.41944,7.38343,7.45396,7.28302,7.50475,7.51,7.85906,7.76814,7.62095,7.76224,7.47484,7.89031,7.69065,7.35577,7.83566,7.70027,7.55379,7.76336,7.39778,6.75766,7.76208,7.62744,7.70325,7.67087,7.39468,7.43683,7.17736
"153056_at",4.29792,4.24442,4.50224,4.17941,4.37154,4.48439,4.37125,4.35902,4.52368,4.38801,4.1512,4.43076,4.32231,4.51454,4.19841,4.32792,4.6234,4.15679,4.26505,4.38276,4.42009,4.54425,4.39072,4.377,4.36352,4.2745,4.35347,4.39964,4.58186,4.33766
"153057_at",3.67358,3.69252,3.64874,3.73436,3.60994,3.58201,3.38443,3.52805,3.51032,3.46013,3.52472,3.61555,3.68482,3.54502,3.60664,3.62562,3.666,3.58275,3.73603,3.59349,3.46286,3.57348,3.62078,3.66777,3.65944,3.57331,3.5436,3.71278,3.60462,3.77991
"153058_at",4.14851,4.08295,4.39279,4.20504,4.28516,4.19699,4.2516,4.35952,4.42358,4.1903,4.27234,4.30107,4.3335,4.57989,4.25449,4.34816,4.26156,4.2769,4.30765,4.42134,4.21079,4.42796,4.40501,4.27075,4.44193,4.14168,4.43075,4.26286,4.35291,4.53593
"153059_at",2.84121,2.75378,2.7112,2.83713,2.72307,2.8049,2.73998,2.79356,2.79195,2.68746,2.70379,2.80793,2.55545,2.84638,2.60705,2.68801,2.72464,2.78674,2.79549,2.78169,2.8673,2.87281,2.71815,2.67609,2.71541,2.70859,2.69002,3.00898,2.75886,2.96224
"153060_at",6.52003,6.45538,6.53126,6.29872,6.33797,6.46906,6.68549,6.61075,6.44402,6.36425,6.44371,6.53812,6.38547,6.30955,6.485,6.34961,6.47081,6.44758,6.39824,6.38946,6.488,6.40475,6.38985,6.63672,6.45663,6.68044,6.5521,6.49675,6.6127,6.51246
"153061_at",4.39527,4.39925,4.51577,4.32917,4.23389,4.45177,4.15013,4.57292,4.27791,4.74034,4.93597,4.54034,4.74903,4.80151,4.91889,4.60599,4.2617,4.95228,4.97214,4.91937,4.58709,4.32906,4.85562,4.79493,4.7885,4.90669,4.72767,4.75584,4.68584,4.44894
"153062_at",3.87185,3.70559,3.738,3.93456,3.88431,3.7318,3.77152,3.76834,3.76492,3.86064,3.91126,3.9775,3.89671,3.97752,3.78275,4.09939,3.74056,3.86481,3.79975,3.76045,3.90453,4.06425,3.89405,3.85698,3.95283,3.84445,3.6766,4.0241,3.8074,3.9534
"153063_at",6.31005,6.45195,6.37959,6.21744,6.34778,6.21763,6.25651,6.27604,6.3775,6.07844,6.21892,6.32582,6.12222,6.12545,6.26525,6.1755,6.31386,6.22108,6.31696,6.27304,6.39691,6.3896,6.35586,6.22813,6.30265,6.15764,6.35224,6.3125,6.4509,6.47181
"153064_at",2.44736,2.41817,2.51746,2.41412,2.64533,2.435,2.59412,2.64027,2.33,2.22135,2.26779,2.36331,2.21859,2.34251,2.24099,2.28148,2.53066,2.26352,2.19213,2.419,2.29634,2.49579,2.48135,2.2094,2.45216,2.29314,2.40907,2.76415,2.55374,2.31964
"153065_at",6.57442,6.72957,6.34669,6.33087,6.12742,6.63076,6.29272,6.56064,6.11634,6.80518,6.84945,6.2162,6.65805,6.59346,6.66948,6.34945,6.29436,6.66132,6.76375,6.31653,6.97697,6.49241,6.18805,6.43651,6.47949,6.46593,6.79166,6.2225,6.46593,5.85597
"153066_at",5.9219,5.79786,5.98078,5.61074,5.62466,5.79322,5.73438,5.73311,5.92339,5.79459,5.86641,5.79983,5.90699,5.97331,5.85465,5.83398,5.9731,6.07562,6.32858,6.16811,6.21197,5.85902,5.90645,5.82289,6.11187,6.08572,6.03281,6.01524,5.99392,5.94428
"153067_at",4.68875,4.41759,4.61315,4.51432,4.57026,4.6541,4.51558,4.62883,4.60083,4.53721,4.56507,4.59016,4.58584,4.67447,4.63732,4.47309,4.37843,4.78256,4.35117,4.37795,4.6783,4.42733,4.55714,4.34845,4.51958,4.36394,4.58196,4.30407,4.4922,4.02701
"153068_at",8.11887,7.95477,8.43796,7.96192,7.88673,8.03877,8.07226,8.22979,8.09855,8.46849,8.25388,8.09511,7.95156,8.30743,7.93076,8.08928,8.17232,8.39982,8.07934,8.11803,8.20099,7.78145,8.53991,8.06621,8.05723,8.35454,8.18321,8.36912,8.14919,8.03498
"153069_at",7.37565,7.39897,7.29068,7.94332,7.8061,7.02637,7.89415,7.5619,7.95182,6.68468,7.45001,7.29737,7.50581,7.16401,7.55044,8.22053,8.16692,8.23862,8.61116,7.7404,8.16033,7.26359,8.50941,7.45447,8.90787,7.38212,7.83282,8.23919,7.71667,7.91084
"153070_at",6.63977,6.70727,6.92877,6.72529,6.66295,6.73055,6.75174,6.92128,6.93238,6.78953,6.86764,6.51656,6.87986,6.65281,6.69368,6.84782,6.48345,7.10885,6.92138,6.82846,6.71505,6.62962,7.0765,6.75072,6.55592,7.01832,6.80402,7.01708,6.74865,6.79577
"153071_at",8.64824,8.74221,8.55834,8.38425,8.60511,8.48794,8.61829,8.79424,8.81516,8.78988,8.61277,8.53018,8.7002,8.4728,8.73815,8.41441,8.31128,8.6579,8.56136,8.56577,8.49186,8.47102,8.90089,8.83155,8.50583,8.98235,8.9994,8.77918,8.80686,8.70616
"153072_at",4.69007,4.58908,4.53918,4.59454,4.37937,4.63581,4.59098,4.59239,4.564,4.66554,4.71554,4.58463,4.41146,4.37197,4.65538,4.54859,4.33187,4.57931,4.80384,4.63553,4.53732,4.61973,4.63092,4.52127,4.37528,4.6386,4.66497,4.40028,4.57933,4.12916
"153073_at",7.14184,7.11959,7.21789,6.84393,6.88714,7.10578,6.89807,7.02552,6.85367,7.51682,7.8633,7.09615,7.59663,7.37559,7.42586,7.3983,6.82894,7.62604,7.74024,7.26951,7.55872,6.95579,7.11032,7.33153,7.26591,7.40075,7.48444,7.23449,7.10371,6.94662
"153074_at",8.45753,8.6966,8.37352,8.3216,8.2462,8.39603,8.026,8.4344,8.17979,8.47832,8.7646,8.31973,8.75924,8.43949,8.71173,8.57558,8.43978,8.79127,8.91182,8.52783,8.92808,8.44444,7.72743,8.50093,8.447,8.49686,8.53188,8.40173,8.28923,8.19711
"153075_at",3.95359,4.045,3.91643,4.18188,3.92172,3.96183,3.81512,4.05245,4.22397,3.66941,3.82644,3.82127,3.78264,3.77844,3.79201,4.18006,4.10763,4.00783,4.15456,3.8519,3.8185,3.79866,4.23536,4.03411,3.8915,3.67025,4.04623,3.85054,3.65401,3.85139
"153076_at",6.88381,6.79024,6.91501,6.77309,6.70585,6.86051,6.99584,6.87999,6.95077,7.06093,6.83142,6.74862,6.88608,6.80369,6.87267,6.66386,6.52986,6.59882,6.76604,6.76645,6.76771,6.57526,6.9411,6.81285,6.77993,6.88512,6.80108,6.64378,6.81196,6.63819
"153077_at",8.65514,8.59914,8.48672,8.32006,8.43456,8.51088,8.40528,8.51927,8.58121,8.66766,8.69499,8.50524,8.65503,8.42473,8.54377,8.41937,8.24655,8.6289,8.73547,8.51837,8.44494,8.36425,8.49978,8.68626,8.43057,8.63617,8.49608,8.62732,8.43379,8.30703
"153078_at",3.60156,3.60939,3.78379,3.7987,4.16717,3.85418,3.6978,3.78358,3.68845,3.50882,3.81234,3.72168,3.83867,3.5588,3.60854,3.82156,3.92022,3.70724,3.80419,3.68587,3.87134,3.81783,3.78231,3.68469,3.77366,3.73553,3.76686,3.92241,3.6055,4.32987
"153079_at",4.38824,4.28906,4.30065,4.22825,4.23313,4.32596,4.11144,4.04104,4.34476,4.24197,4.263,4.27818,4.20072,4.05029,4.36725,4.34608,4.12891,4.18431,4.26002,4.19008,4.28525,4.2415,4.26972,4.24884,4.20736,4.26734,4.18677,4.38289,4.10794,4.20977
"153080_at",2.77619,2.92508,2.79905,2.72584,2.80934,2.74765,2.82537,2.81511,2.87285,2.95316,2.62603,2.8234,2.92058,2.91287,2.80675,2.67901,2.81273,2.78906,2.73529,2.77885,2.67122,2.7978,2.73405,2.81445,2.76257,2.68835,2.9175,3.03397,2.74468,2.88731
"153081_at",8.43167,8.37754,8.33482,8.21595,8.34948,8.24925,7.99035,8.15561,8.08095,8.19506,8.22045,8.09177,8.12645,8.06039,8.19933,8.0786,8.12395,8.19724,8.21431,8.06926,8.39243,8.07416,7.65121,8.09705,8.07398,8.12999,8.25039,8.11,8.18973,7.95086
"153082_at",8.26737,8.01047,7.99126,7.56456,7.7618,7.95011,7.81613,7.80499,8.12607,7.98928,7.8618,8.07655,7.8396,7.8885,8.08337,7.38598,7.51675,7.76491,7.85633,7.84068,7.99362,7.78941,7.67007,7.98256,7.67976,8.11175,8.12796,7.78242,8.04399,7.7195
"153083_at",3.61766,3.84208,3.38758,3.67558,3.48247,3.73978,3.46665,3.69426,3.34549,3.5792,4.05535,3.53811,3.50513,3.42892,3.69746,3.44676,3.46436,3.71261,3.70245,3.54667,3.50706,3.50957,3.28209,3.60645,3.45825,3.57781,3.46495,3.82738,3.49489,3.16771
"153084_at",8.18053,8.33387,8.2544,7.97261,8.06714,8.1324,8.1238,8.42801,8.1664,8.70168,8.67546,8.01725,8.57099,8.28922,8.4138,8.27505,7.81952,8.4992,8.69146,8.26011,8.30885,8.03924,8.36607,8.63499,8.17697,8.70659,8.50302,8.3795,8.38135,8.03666
"153085_at",5.53262,5.55189,5.71188,5.61933,5.58524,5.50399,5.71308,5.80534,5.55777,5.91975,5.77619,5.70387,6.04018,6.1899,6.04336,5.93646,5.71309,5.84595,5.68401,5.78815,5.92614,5.60444,5.90696,5.71014,5.60661,5.66858,5.64025,5.76173,5.80145,5.60823
"153086_at",6.72089,7.04819,6.67397,7.05765,6.84844,6.85838,6.86392,6.87619,6.85053,6.96034,7.16393,6.77775,6.84817,6.66527,7.14401,7.43782,7.01746,7.13236,7.24534,6.81148,7.29184,7.2502,6.22818,7.04802,7.16591,6.92059,6.97274,6.80826,7.05058,6.66382
"153087_at",4.55163,4.56736,4.64816,4.02993,4.20225,4.10834,4.0527,4.12595,4.32544,3.69108,4.0605,3.98152,4.0279,4.09784,4.45142,4.41004,4.1833,4.32063,4.56677,4.17988,4.02482,3.75219,4.61905,4.17613,4.56141,3.69789,4.24013,3.98915,3.945,3.88405
"153088_at",6.39989,6.44442,6.48885,6.53024,6.37129,5.99762,6.31088,6.68515,6.45541,6.45587,6.76525,5.96203,6.34734,6.04635,6.28018,6.7574,6.48565,6.66061,7.14248,6.10992,6.32468,6.07207,6.78468,6.5877,7.0659,6.52352,6.93667,6.37747,6.36754,6.27604
"153089_at",6.99473,6.99845,6.85264,6.9478,6.82712,6.9468,6.84239,6.80997,6.91444,7.20083,7.29639,7.13061,7.20561,6.99644,7.35945,7.13293,6.9762,7.43536,7.15724,7.00468,7.30984,7.1315,6.77717,6.95125,7.10763,7.16709,7.07558,6.77009,7.04952,6.88413
"153090_at",6.73415,6.88925,6.52196,7.0578,6.50478,6.82261,6.56895,6.62443,6.46969,6.7382,7.26674,6.619,6.90698,6.29518,7.17213,6.81762,6.60843,7.13597,7.07647,6.63394,7.18642,6.78777,5.7151,6.80611,6.76764,6.89007,6.80314,6.3669,6.7409,6.02826
"153091_at",5.6293,5.49333,5.36916,5.8083,5.5966,5.73666,5.50517,5.51766,5.59875,5.5015,6.01513,5.50516,5.58587,6.1075,5.82717,5.77586,5.85484,5.94386,5.55562,5.23855,5.8729,6.03483,5.10462,5.13384,5.99556,5.36222,5.27717,5.22701,5.38967,5.57277
"153092_at",6.70344,6.5496,6.81036,6.28525,6.28929,6.50482,6.7394,6.74878,6.64992,6.56036,6.481,6.36379,6.42784,6.19637,6.1746,6.35143,6.31362,6.29379,6.77874,6.45395,6.19828,6.19572,6.70558,6.41903,6.48823,6.61101,6.86833,6.59026,6.61102,6.24716
"153093_at",2.4559,2.24184,2.39582,2.46725,2.40395,2.40101,2.43633,2.4335,2.4282,2.23877,2.3335,2.34616,2.42728,2.46995,2.36059,2.17135,2.36524,2.33027,2.42961,2.48704,2.31826,2.46537,2.35985,2.4127,2.36391,2.36349,2.37156,2.34065,2.32099,2.20964
"153094_at",4.60581,4.64325,4.46502,4.56874,4.40466,4.65684,4.44575,4.54747,4.55325,4.48544,4.45572,4.69069,4.70042,4.80813,4.41666,4.52307,4.54532,4.50432,4.59113,4.4838,4.44485,4.53481,4.54077,4.57303,4.69211,4.54273,4.48475,4.66721,4.45577,4.52044
"153095_at",6.39016,6.11268,6.06436,6.07377,6.10417,6.05586,6.03904,6.00992,5.97049,6.19077,6.02786,6.18682,6.18135,6.08427,6.37303,5.92809,5.92696,6.08283,5.94667,6.11166,6.16662,5.94183,6.12469,5.97752,5.93032,6.12139,5.88346,6.02462,6.0284,5.90051
"153096_at",6.39965,6.47592,6.32807,6.50772,6.10156,6.35379,6.28802,6.39438,6.61695,6.45326,6.66333,6.50455,6.32322,6.43131,6.66609,6.57912,6.56956,6.73565,6.4641,6.42873,6.77859,6.8886,5.89932,6.49603,6.7939,6.51864,6.56655,6.47448,6.58297,6.10994
"153097_at",6.08953,5.83898,5.88834,5.7769,5.85892,5.77215,5.91903,5.71512,5.91521,5.87352,6.00992,5.96241,6.12706,6.16409,6.0533,5.96985,5.90546,6.19501,6.04424,5.9399,6.11,6.00833,5.87458,5.91849,5.98656,5.89129,5.89928,6.19046,5.89217,5.91614
"153098_at",7.85758,7.80817,7.68488,8.00185,7.88625,7.46127,8.06422,7.98195,7.81395,7.31836,7.60159,7.27247,7.53571,7.47281,7.68004,7.88992,7.89482,7.7314,7.91744,7.39191,7.46647,7.28588,7.70622,7.53782,7.95167,7.44942,7.81092,7.50394,7.5435,7.597
"153099_at",6.94111,6.67387,6.83427,6.7837,6.598,6.8181,6.87214,6.71381,6.76511,7.03445,7.15061,6.89153,7.02446,6.92342,7.1485,6.75518,6.69306,7.16555,7.03193,6.80778,6.81873,6.57354,6.74631,6.85515,6.8055,6.97837,6.97877,6.84661,6.69822,6.67588
"153100_at",5.27359,4.97561,5.28147,4.80472,4.98579,5.10332,5.23509,5.1262,5.31972,5.14154,5.23991,5.24109,5.17615,5.19009,5.06911,5.00796,4.90245,5.20504,5.24121,4.99861,5.02903,4.98432,5.2787,5.21056,5.0116,5.17141,5.11799,5.41406,5.10057,4.75536
"153101_at",3.39151,3.54824,3.78898,3.1594,3.26447,3.54348,3.52553,3.45667,3.5186,3.51739,3.45935,3.28406,3.61985,3.56927,3.23956,3.23114,3.14867,3.52243,3.54409,3.48741,3.34445,3.33068,3.94059,3.45916,3.32969,3.56743,3.4394,3.60203,3.42934,3.18856
"153102_at",4.60031,4.45519,4.4346,4.56539,4.32389,4.60827,4.68833,4.73309,4.51815,4.76925,5.18963,4.49739,4.63115,4.32193,4.88652,4.37285,4.07514,4.93405,4.94679,4.4486,4.48522,4.3404,4.63224,4.69632,4.47596,4.84538,4.69756,4.48919,4.4559,4.19416
